thread_id,message_count,unique_senders,first_message_time,last_message_time,thread_duration_minutes,avg_response_time,virality_direct,normalized_message_count,normalized_response_time,normalized_participants,virality_normalized,virality_direct_normalized,virality_combined,topic,category,subcategory,category_full
380,1,1,2024-10-23 17:22:58,2024-10-23 17:22:58,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Listeria Food Recalls Discussion""",Nutrition & Feeding,Family Meals & Recipes,Nutrition & Feeding - Family Meals & Recipes
617,1,1,2024-11-27 01:50:29,2024-11-27 01:50:29,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Selling Used Children's Items""",Marketplace & Exchange,Buying & Selling,Marketplace & Exchange - Buying & Selling
379,1,1,2024-10-23 16:33:50,2024-10-23 16:33:50,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Dumpling Making Class Recommendation""",Child Care & Education,Schools & Education,Child Care & Education - Schools & Education
377,1,1,2024-10-23 11:21:30,2024-10-23 11:21:30,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Sur La Table location status""",Products & Shopping,Home & Furniture,Products & Shopping - Home & Furniture
602,1,1,2024-11-24 15:56:33,2024-11-24 15:56:33,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Baby's reaction to rocking""",Uncategorized,Other Topics,Uncategorized - Other Topics
600,1,1,2024-11-24 00:13:24,2024-11-24 00:13:24,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Sharing Plant Facebook Group""",Products & Shopping,"Toys, Books & Entertainment","Products & Shopping - Toys, Books & Entertainment"
623,1,1,2024-11-30 14:01:07,2024-11-30 14:01:07,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Mina High Chair Reviews""",Products & Shopping,Home & Furniture,Products & Shopping - Home & Furniture
591,1,1,2024-11-23 07:14:23,2024-11-23 07:14:23,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Recommendations for Christmas Tree Delivery""",Activities & Recreation,Seasonal & Holiday Activities,Activities & Recreation - Seasonal & Holiday Activities
398,1,1,2024-10-26 01:39:16,2024-10-26 01:39:16,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Meeting at Battery and Hanover Intersection""",Uncategorized,Other Topics,Uncategorized - Other Topics
586,1,1,2024-11-22 17:28:33,2024-11-22 17:28:33,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Little Ones Program Reviews""",Activities & Recreation,Classes & Programs,Activities & Recreation - Classes & Programs
396,1,1,2024-10-25 18:21:58,2024-10-25 18:21:58,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Seaport Smalls Event Attendance""",Activities & Recreation,Sports & Physical Activities,Activities & Recreation - Sports & Physical Activities
588,1,1,2024-11-22 20:56:49,2024-11-22 20:56:49,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Recommendations for Teething Remedies""",Health & Wellness,Dental & Vision Care,Health & Wellness - Dental & Vision Care
589,1,1,2024-11-22 22:07:36,2024-11-22 22:07:36,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Getting a Real Christmas Tree""",Activities & Recreation,Seasonal & Holiday Activities,Activities & Recreation - Seasonal & Holiday Activities
590,1,1,2024-11-22 23:46:33,2024-11-22 23:46:33,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Expressing Gratitude for Group,Uncategorized,Other Topics,Uncategorized - Other Topics
592,1,1,2024-11-23 08:12:35,2024-11-23 08:12:35,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Selling Harvard-Yale Game Tickets""",Products & Shopping,"Toys, Books & Entertainment","Products & Shopping - Toys, Books & Entertainment"
599,1,1,2024-11-23 22:13:27,2024-11-23 22:13:27,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Local Pediatric Chiropractor Recommendations""",Local Community,Neighborhood Information,Local Community - Neighborhood Information
393,1,1,2024-10-25 07:16:31,2024-10-25 07:16:31,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Parking tips for Salem visit""",Marketplace & Exchange,Buying & Selling,Marketplace & Exchange - Buying & Selling
390,1,1,2024-10-24 21:54:11,2024-10-24 21:54:11,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Hanover St Cleaning Recommendations""",Parenting Challenges & Support,Potty Training & Hygiene,Parenting Challenges & Support - Potty Training & Hygiene
595,1,1,2024-11-23 15:08:27,2024-11-23 15:08:27,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Dealing with Infant Reflux""",Health & Wellness,Illness & Symptoms,Health & Wellness - Illness & Symptoms
596,1,1,2024-11-23 16:51:18,2024-11-23 16:51:18,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Cows Milk Protein Allergy Solutions""",Nutrition & Feeding,Food Allergies & Dietary Needs,Nutrition & Feeding - Food Allergies & Dietary Needs
597,1,1,2024-11-23 19:41:29,2024-11-23 19:41:29,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Darning Sweater Services Recommendations""",Nutrition & Feeding,Baby & Toddler Food,Nutrition & Feeding - Baby & Toddler Food
598,1,1,2024-11-23 21:36:25,2024-11-23 21:36:25,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Chiropractic Care for Babies""",Travel & Transportation,Transportation & Commuting,Travel & Transportation - Transportation & Commuting
622,1,1,2024-11-30 09:36:09,2024-11-30 09:36:09,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""North End Apartment for Rent""",Activities & Recreation,Arts & Music,Activities & Recreation - Arts & Music
624,1,1,2024-11-30 21:08:38,2024-11-30 21:08:38,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Supporting Mothers through Small Business""",Parenting Challenges & Support,Parenting Support & Advice,Parenting Challenges & Support - Parenting Support & Advice
350,1,1,2024-10-19 09:36:01,2024-10-19 09:36:01,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Parents' Night Out Event""",Parenting Challenges & Support,Sleep & Bedtime,Parenting Challenges & Support - Sleep & Bedtime
353,1,1,2024-10-19 20:48:38,2024-10-19 20:48:38,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Seeking Used Automatic Bouncer/Swing""",Marketplace & Exchange,Secondhand & Donations,Marketplace & Exchange - Secondhand & Donations
357,1,1,2024-10-20 10:51:04,2024-10-20 10:51:04,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"Undetermined, insufficient information",Uncategorized,Unclear or Insufficient,Uncategorized - Unclear or Insufficient
649,1,1,2024-12-03 21:32:47,2024-12-03 21:32:47,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Dealing with Customer Service""",Marketplace & Exchange,Services & Providers,Marketplace & Exchange - Services & Providers
650,1,1,2024-12-03 22:37:53,2024-12-03 22:37:53,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""New Moms"" Meeting Schedule",Home & Family Management,Household Management,Home & Family Management - Household Management
356,1,1,2024-10-20 09:53:01,2024-10-20 09:53:01,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Borrowing Adult Renaissance Costume""",Marketplace & Exchange,Borrowing & Lending,Marketplace & Exchange - Borrowing & Lending
652,1,1,2024-12-04 05:37:06,2024-12-04 05:37:06,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""New Moms Meeting Schedule""",Home & Family Management,Household Management,Home & Family Management - Household Management
653,1,1,2024-12-04 08:38:44,2024-12-04 08:38:44,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Recommendations for Affordable Housecleaner""",Marketplace & Exchange,Services & Providers,Marketplace & Exchange - Services & Providers
656,1,1,2024-12-04 13:54:21,2024-12-04 13:54:21,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Introducing Formula to Breastfed Baby""",Nutrition & Feeding,Breastfeeding & Formula,Nutrition & Feeding - Breastfeeding & Formula
646,1,1,2024-12-03 15:36:11,2024-12-03 15:36:11,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Advice for Feeding Sick Toddler""",Health & Wellness,Illness & Symptoms,Health & Wellness - Illness & Symptoms
657,1,1,2024-12-05 09:56:04,2024-12-05 09:56:04,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Remote-controlled toddler bed light recommendations""",Products & Shopping,Home & Furniture,Products & Shopping - Home & Furniture
658,1,1,2024-12-05 10:57:42,2024-12-05 10:57:42,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Nanit nightlight usage and features""",Nutrition & Feeding,Baby & Toddler Food,Nutrition & Feeding - Baby & Toddler Food
659,1,1,2024-12-05 12:47:49,2024-12-05 12:47:49,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Baby Girl Clothes Giveaway""",Products & Shopping,Clothing & Accessories,Products & Shopping - Clothing & Accessories
661,1,1,2024-12-05 16:24:53,2024-12-05 16:24:53,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Welcoming a new member,Group Communication,Greetings & Introductions,Group Communication - Greetings & Introductions
662,1,1,2024-12-05 17:04:33,2024-12-05 17:04:33,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,No specific topic discussed,Uncategorized,Other Topics,Uncategorized - Other Topics
351,1,1,2024-10-19 10:35:16,2024-10-19 10:35:16,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Organizing Parent Group Meetings""",Local Community,Community Support Networks,Local Community - Community Support Networks
358,1,1,2024-10-20 13:33:33,2024-10-20 13:33:33,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Nanit Baby Monitor Discussion""",Products & Shopping,Baby Gear & Equipment,Products & Shopping - Baby Gear & Equipment
361,1,1,2024-10-21 14:33:18,2024-10-21 14:33:18,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Buying School Uniforms Online""",Child Care & Education,Schools & Education,Child Care & Education - Schools & Education
375,1,1,2024-10-23 08:38:05,2024-10-23 08:38:05,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Nanny's Cleaning Service Recommendation""",Child Care & Education,Babysitters & Nannies,Child Care & Education - Babysitters & Nannies
632,1,1,2024-12-01 22:49:52,2024-12-01 22:49:52,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Buying iPhone 8 and 11 Covers""",Marketplace & Exchange,Buying & Selling,Marketplace & Exchange - Buying & Selling
374,1,1,2024-10-23 06:46:38,2024-10-23 06:46:38,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Discussing a specific program""",Activities & Recreation,Classes & Programs,Activities & Recreation - Classes & Programs
373,1,1,2024-10-22 22:27:19,2024-10-22 22:27:19,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Children's Behavioral Health Support""",Health & Wellness,Mental & Behavioral Health,Health & Wellness - Mental & Behavioral Health
628,1,1,2024-12-01 12:39:51,2024-12-01 12:39:51,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""DIY Baby Toy Ideas""",Products & Shopping,"Toys, Books & Entertainment","Products & Shopping - Toys, Books & Entertainment"
629,1,1,2024-12-01 16:46:41,2024-12-01 16:46:41,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Switching Infant Car Seats""",Nutrition & Feeding,Baby & Toddler Food,Nutrition & Feeding - Baby & Toddler Food
630,1,1,2024-12-01 17:47:05,2024-12-01 17:47:05,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Car Seat Size Recommendations""",Nutrition & Feeding,Baby & Toddler Food,Nutrition & Feeding - Baby & Toddler Food
371,1,1,2024-10-22 18:58:02,2024-10-22 18:58:02,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Urgent care recommendations for children""",Health & Wellness,Medical Care & Providers,Health & Wellness - Medical Care & Providers
633,1,1,2024-12-02 06:19:45,2024-12-02 06:19:45,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Shopping at TJ Max,Marketplace & Exchange,Buying & Selling,Marketplace & Exchange - Buying & Selling
641,1,1,2024-12-03 08:48:42,2024-12-03 08:48:42,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Seeking Part-Time Babysitter Recommendations""",Child Care & Education,Babysitters & Nannies,Child Care & Education - Babysitters & Nannies
370,1,1,2024-10-22 17:41:48,2024-10-22 17:41:48,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Not enough information,Group Communication,Announcements & Updates,Group Communication - Announcements & Updates
365,1,1,2024-10-22 09:54:42,2024-10-22 09:54:42,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Struggling to find specific product""",Marketplace & Exchange,Buying & Selling,Marketplace & Exchange - Buying & Selling
637,1,1,2024-12-02 14:08:53,2024-12-02 14:08:53,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Recommendations for Laundry Services""",Marketplace & Exchange,Services & Providers,Marketplace & Exchange - Services & Providers
638,1,1,2024-12-02 17:25:33,2024-12-02 17:25:33,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Fleet Street Recommendation""",Parenting Challenges & Support,Parenting Support & Advice,Parenting Challenges & Support - Parenting Support & Advice
364,1,1,2024-10-22 08:27:20,2024-10-22 08:27:20,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Assisted-living/nursing home options""",Nutrition & Feeding,Breastfeeding & Formula,Nutrition & Feeding - Breastfeeding & Formula
362,1,1,2024-10-21 15:21:45,2024-10-21 15:21:45,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Celtics Home Opener Party""",Activities & Recreation,Arts & Music,Activities & Recreation - Arts & Music
583,1,1,2024-11-22 14:59:06,2024-11-22 14:59:06,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Play Union in Somerville Reviews""",Activities & Recreation,Social Events & Playdates,Activities & Recreation - Social Events & Playdates
581,1,1,2024-11-21 21:08:22,2024-11-21 21:08:22,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Location in Michigan,Uncategorized,Other Topics,Uncategorized - Other Topics
400,1,1,2024-10-26 07:30:35,2024-10-26 07:30:35,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Car Seat Recycling and Donation""",Nutrition & Feeding,Baby & Toddler Food,Nutrition & Feeding - Baby & Toddler Food
528,1,1,2024-11-14 21:21:45,2024-11-14 21:21:45,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Medication advice for pregnant women""",Parenting Challenges & Support,Parenting Support & Advice,Parenting Challenges & Support - Parenting Support & Advice
519,1,1,2024-11-13 13:35:08,2024-11-13 13:35:08,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Welcoming New Group Member,Uncategorized,Other Topics,Uncategorized - Other Topics
523,1,1,2024-11-14 08:02:18,2024-11-14 08:02:18,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Bathroom Refresh Recommendations""",Parenting Challenges & Support,Potty Training & Hygiene,Parenting Challenges & Support - Potty Training & Hygiene
473,1,1,2024-11-06 15:03:58,2024-11-06 15:03:58,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Seeking HR Contacts for Networking""",Home & Family Management,Work-Life Balance,Home & Family Management - Work-Life Balance
472,1,1,2024-11-06 07:26:07,2024-11-06 07:26:07,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Importance of Setting Reminders""",Uncategorized,Other Topics,Uncategorized - Other Topics
471,1,1,2024-11-05 18:54:34,2024-11-05 18:54:34,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Star Market in North Station""",Uncategorized,Other Topics,Uncategorized - Other Topics
468,1,1,2024-11-05 10:17:00,2024-11-05 10:17:00,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Gratitude for Parenting Advice,Parenting Challenges & Support,Parenting Support & Advice,Parenting Challenges & Support - Parenting Support & Advice
467,1,1,2024-11-05 08:43:45,2024-11-05 08:43:45,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""BTD Outage in North End""",Local Community,Neighborhood Information,Local Community - Neighborhood Information
517,1,1,2024-11-13 11:23:33,2024-11-13 11:23:33,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Divorce Lawyer Recommendations for Mothers""",Parenting Challenges & Support,Parenting Support & Advice,Parenting Challenges & Support - Parenting Support & Advice
530,1,1,2024-11-14 22:55:39,2024-11-14 22:55:39,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Covid experience during pregnancy""",Parenting Challenges & Support,Parenting Support & Advice,Parenting Challenges & Support - Parenting Support & Advice
466,1,1,2024-11-04 19:14:38,2024-11-04 19:14:38,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Appreciation for Daycare Information""",Child Care & Education,Daycare & Preschools,Child Care & Education - Daycare & Preschools
532,1,1,2024-11-15 08:57:01,2024-11-15 08:57:01,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Attending Event with Toddler,Local Community,Local Events & Activities,Local Community - Local Events & Activities
462,1,1,2024-11-04 14:02:52,2024-11-04 14:02:52,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Sunrise Appreciation""",Group Communication,Greetings & Introductions,Group Communication - Greetings & Introductions
460,1,1,2024-11-04 07:27:14,2024-11-04 07:27:14,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Stroller Cleaning Service Recommendations""",Products & Shopping,Baby Gear & Equipment,Products & Shopping - Baby Gear & Equipment
459,1,1,2024-11-04 06:45:22,2024-11-04 06:45:22,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Copley Library's Children Area Inquiry""",Local Community,Neighborhood Information,Local Community - Neighborhood Information
480,1,1,2024-11-07 15:49:51,2024-11-07 15:49:51,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Affordable Boston Event Locations""",Local Community,Neighborhood Information,Local Community - Neighborhood Information
516,1,1,2024-11-13 10:49:00,2024-11-13 10:49:00,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Nazzaro Community Center Location""",Local Community,Neighborhood Information,Local Community - Neighborhood Information
579,1,1,2024-11-21 17:36:17,2024-11-21 17:36:17,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Ice Skating Classes for Toddlers""",Child Care & Education,Schools & Education,Child Care & Education - Schools & Education
507,1,1,2024-11-11 22:02:35,2024-11-11 22:02:35,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Kids' birthday party experiences""",Activities & Recreation,Arts & Music,Activities & Recreation - Arts & Music
495,1,1,2024-11-10 10:39:46,2024-11-10 10:39:46,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Insufficient information provided,Uncategorized,Unclear or Insufficient,Uncategorized - Unclear or Insufficient
492,1,1,2024-11-09 11:19:14,2024-11-09 11:19:14,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Recommendations for Shoe Repair Services""",Products & Shopping,Clothing & Accessories,Products & Shopping - Clothing & Accessories
490,1,1,2024-11-09 06:45:21,2024-11-09 06:45:21,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Preferences for types of step stools""",Uncategorized,Other Topics,Uncategorized - Other Topics
488,1,1,2024-11-08 14:32:13,2024-11-08 14:32:13,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""School tour and application process""",Child Care & Education,Schools & Education,Child Care & Education - Schools & Education
505,1,1,2024-11-11 20:07:57,2024-11-11 20:07:57,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Introducing something to toddler,Uncategorized,Other Topics,Uncategorized - Other Topics
487,1,1,2024-11-08 10:16:12,2024-11-08 10:16:12,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Chatting about a process,Products & Shopping,Clothing & Accessories,Products & Shopping - Clothing & Accessories
508,1,1,2024-11-12 00:44:09,2024-11-12 00:44:09,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Registering City Rental Properties""",Uncategorized,Other Topics,Uncategorized - Other Topics
515,1,1,2024-11-13 08:15:09,2024-11-13 08:15:09,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Prado Event and Activities Planning""",Travel & Transportation,Travel Planning & Tips,Travel & Transportation - Travel Planning & Tips
509,1,1,2024-11-12 07:53:24,2024-11-12 07:53:24,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Managing baby's excessive drooling""",Uncategorized,Other Topics,Uncategorized - Other Topics
485,1,1,2024-11-07 21:51:21,2024-11-07 21:51:21,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Kids' Birthday Parties at Minni""",Activities & Recreation,Arts & Music,Activities & Recreation - Arts & Music
483,1,1,2024-11-07 18:54:49,2024-11-07 18:54:49,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Toy recommendations for 1-year-olds""",Products & Shopping,"Toys, Books & Entertainment","Products & Shopping - Toys, Books & Entertainment"
512,1,1,2024-11-12 15:52:54,2024-11-12 15:52:54,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Tipping protocol for med spas""",Parenting Challenges & Support,Parenting Support & Advice,Parenting Challenges & Support - Parenting Support & Advice
482,1,1,2024-11-07 17:13:23,2024-11-07 17:13:23,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Arcade Bar Recommendations""",Parenting Challenges & Support,Parenting Support & Advice,Parenting Challenges & Support - Parenting Support & Advice
481,1,1,2024-11-07 16:22:03,2024-11-07 16:22:03,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Experience gifting for children""",Parenting Challenges & Support,Parenting Support & Advice,Parenting Challenges & Support - Parenting Support & Advice
457,1,1,2024-11-03 14:52:44,2024-11-03 14:52:44,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Polar Express Train Experiences""",Parenting Challenges & Support,Parenting Support & Advice,Parenting Challenges & Support - Parenting Support & Advice
456,1,1,2024-11-03 11:20:18,2024-11-03 11:20:18,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,No conversation provided,Uncategorized,Other Topics,Uncategorized - Other Topics
455,1,1,2024-11-02 18:58:48,2024-11-02 18:58:48,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Unable to determine topic,Uncategorized,Other Topics,Uncategorized - Other Topics
417,1,1,2024-10-28 06:38:10,2024-10-28 06:38:10,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Cleaning White Boucle Material""",Parenting Challenges & Support,Potty Training & Hygiene,Parenting Challenges & Support - Potty Training & Hygiene
424,1,1,2024-10-29 06:41:01,2024-10-29 06:41:01,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Choosing Family-Friendly Destinations""",Activities & Recreation,Social Events & Playdates,Activities & Recreation - Social Events & Playdates
561,1,1,2024-11-19 05:58:53,2024-11-19 05:58:53,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Insufficient information provided,Uncategorized,Unclear or Insufficient,Uncategorized - Unclear or Insufficient
421,1,1,2024-10-28 13:51:57,2024-10-28 13:51:57,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Carpenter Recommendations for Desk Repair""",Travel & Transportation,Transportation & Commuting,Travel & Transportation - Transportation & Commuting
420,1,1,2024-10-28 12:06:27,2024-10-28 12:06:27,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Appealing Property Valuation""",Uncategorized,Other Topics,Uncategorized - Other Topics
564,1,1,2024-11-19 10:08:24,2024-11-19 10:08:24,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Misdelivered grocery items""",Uncategorized,Other Topics,Uncategorized - Other Topics
565,1,1,2024-11-19 13:48:47,2024-11-19 13:48:47,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Frustrating Traffic Intersection,Travel & Transportation,Transportation & Commuting,Travel & Transportation - Transportation & Commuting
416,1,1,2024-10-27 23:28:54,2024-10-27 23:28:54,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Insufficient information provided,Uncategorized,Unclear or Insufficient,Uncategorized - Unclear or Insufficient
539,1,1,2024-11-16 14:37:36,2024-11-16 14:37:36,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Italian Family-Friendly Beach Recommendations""",Activities & Recreation,Social Events & Playdates,Activities & Recreation - Social Events & Playdates
415,1,1,2024-10-27 16:49:49,2024-10-27 16:49:49,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Requesting Holiday Gifts,Activities & Recreation,Seasonal & Holiday Activities,Activities & Recreation - Seasonal & Holiday Activities
